transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating,corridor,country_pair,transaction_day,transaction_week,transaction_month,log_amount_usd,risk_rating_num,entity_baseline_count,entity_baseline_median,entity_baseline_mad,peer_baseline_count,peer_baseline_median,peer_baseline_mad,entity_baseline_z,peer_baseline_z,baseline_score,rolling_median_amount,rolling_mean_amount,rolling_std_amount,rolling_txn_count,rolling_total_amount,rolling_amount_ratio,rolling_z,rolling_score,daily_amount_ratio,daily_count_ratio,daily_change_score,weekly_amount_ratio,weekly_count_ratio,weekly_change_score,monthly_amount_ratio,monthly_count_ratio,monthly_change_score,change_score,risk_context_score,anomaly_score,severity,is_alert,reason_codes,recommended_action
TXN000440,2025-02-24,CUST_A101,RCV_B206,USA,RUS,Continental Finance,Continental Finance,USD,83145.23,Trade Finance,Corporate,Capital Goods,Medium,USA->RUS,USA->RUS,2025-02-24,2025-02-24,2025-02-01,11.328356143845753,1,49,81113.34,27431.65000000001,86,80558.525,26703.284999999996,0.04996089571717338,0.06533774861407506,0.55,75282.525,74702.95642857143,29240.113962868985,14.0,1045841.39,1.1044426312746551,0.28872232106034607,3.61,0.7875074919322024,1.0,0.0,1.156930363105466,0.75,3.14,1.089918241436111,1.0,1.8,3.14,50.0,45.0,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000442,2025-02-24,CUST_A105,RCV_B205,USA,RUS,Continental Finance,Mercury Trust,USD,125528.64,Trade Finance,Corporate,Invoice Payment,Medium,USA->RUS,USA->RUS,2025-02-24,2025-02-24,2025-02-01,11.740297184967785,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,1.2102115795638568,1.1359030384276694,12.1,80003.71,77471.80461538461,27203.737332954715,13.0,1007133.46,1.5690352359909308,1.7665526907730855,22.08,1.1809518576979459,1.0,3.62,0.7460624865601332,1.0,0.0,1.2937615677889773,1.0,5.88,5.88,50.0,45.0,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000429,2025-02-23,CUST_A103,RCV_B202,USA,RUS,Continental Finance,Atlantic Bank,USD,85605.12,Remittance,NBFI,Invoice Payment,High,USA->RUS,USA->RUS,2025-02-23,2025-02-17,2025-02-01,11.357512054901267,2,41,107795.87,29431.67,41,107795.87,29431.67,0.5085562890247138,0.5085562890247138,5.09,108177.06,147324.36133333333,91742.81564190415,15.0,2209865.42,0.791342637708956,0.6727419569750229,8.41,0.791342637708956,1.0,0.0,1.8555791188884485,1.0,17.11,0.8135030958483648,0.8888888888888888,0.0,17.11,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000421,2025-02-22,CUST_A103,RCV_B201,GBR,USA,Atlantic Bank,Mercury Trust,USD,91573.72,Trade Finance,NBFI,Invoice Payment,High,GBR->USA,GBR->USA,2025-02-22,2025-02-17,2025-02-01,11.424910530039282,2,36,112748.845,28820.535000000003,36,112748.845,28820.535000000003,0.49557101603075715,0.49557101603075715,4.96,102626.03,101667.69777777778,33192.1649959986,9.0,915009.28,0.8923050029315175,0.3041072427482399,3.8,2.2292334545465233,2.0,24.58,4.203746540861328,3.0,64.07,1.7605513244647428,1.3333333333333333,15.21,64.07,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000423,2025-02-22,CUST_A103,RCV_B205,USA,RUS,Mercury Trust,Mercury Trust,USD,108177.06,Remittance,NBFI,Invoice Payment,High,USA->RUS,USA->RUS,2025-02-22,2025-02-17,2025-02-01,11.591533852190112,2,41,107795.87,29431.67,41,107795.87,29431.67,0.00873591797543264,0.00873591797543264,0.09,108242.54,150120.59714285712,94343.28920075756,14.0,2101688.36,0.9993950622370835,0.4445842147140268,5.56,0.29827727371463897,1.0,0.0,1.8555791188884485,1.0,17.11,0.8135030958483648,0.8888888888888888,0.0,17.11,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000419,2025-02-22,CUST_A105,RCV_B202,USA,RUS,Mercury Trust,Harbor Bank,USD,106294.46,Trade Finance,Corporate,Services,Medium,USA->RUS,USA->RUS,2025-02-22,2025-02-17,2025-02-01,11.573977854104706,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,0.6988999233039671,0.6500656438898814,6.99,78151.79000000001,75069.91666666667,26957.66584141152,12.0,900839.0,1.3601026924655213,1.1582806730012645,14.48,1.2626501450044558,1.0,5.25,0.6929157346241311,0.6666666666666666,0.0,1.2937615677889773,1.0,5.88,5.88,50.0,45.0,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000390,2025-02-18,CUST_A103,RCV_B203,USA,GBR,Continental Finance,Harbor Bank,USD,71401.39,Trade Finance,NBFI,Capital Goods,High,USA->GBR,USA->GBR,2025-02-18,2025-02-17,2025-02-01,11.17608662115681,2,35,128672.26,40700.76999999999,35,128672.26,40700.76999999999,0.9491024817220903,0.9491024817220903,9.49,139878.16999999998,144308.1225,53202.77690621282,12.0,1731697.47,0.5104541330502108,1.3703557735063678,17.13,0.5450988361755663,1.0,0.0,1.1467846984272099,1.5,10.0,1.224193582218769,1.2857142857142858,5.71,10.0,50.0,45.0,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000375,2025-02-16,CUST_A103,RCV_B203,USA,RUS,Mercury Trust,Mercury Trust,USD,72542.54,Wire,NBFI,Family Support,High,USA->RUS,USA->RUS,2025-02-16,2025-02-10,2025-02-01,11.191942212307884,2,41,107795.87,29431.67,41,107795.87,29431.67,0.8079178342581309,0.8079178342581309,8.08,108242.54,138872.75,77402.74320358796,12.0,1666473.0,0.6701851231502882,0.8569490854547039,10.71,0.7863345605243954,1.0,0.0,0.42117401581430675,0.75,0.0,0.8135030958483648,0.8888888888888888,0.0,0.0,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000358,2025-02-13,CUST_A103,RCV_B202,USA,ZAF,Atlantic Bank,Mercury Trust,USD,88168.04,Trade Finance,NBFI,Capital Goods,High,USA->ZAF,USA->ZAF,2025-02-13,2025-02-10,2025-02-01,11.387011159964635,2,45,116259.92,40232.67999999999,45,116259.92,40232.67999999999,0.470959753613232,0.470959753613232,4.71,166952.725,181275.25916666666,87385.40178208756,12.0,2175303.11,0.528101832419926,1.065477954760082,13.32,0.3969390398922023,1.0,0.0,0.3969390398922023,1.0,0.0,0.39593076893358176,0.5454545454545454,0.0,0.0,50.0,45.0,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000354,2025-02-12,CUST_A103,RCV_B201,USA,RUS,Mercury Trust,Harbor Bank,USD,135085.54,Wire,NBFI,Capital Goods,High,USA->RUS,USA->RUS,2025-02-12,2025-02-10,2025-02-01,11.813670889081127,2,41,107795.87,29431.67,41,107795.87,29431.67,0.6254107366316627,0.6254107366316627,6.25,105712.43,143913.342,83338.1623906684,10.0,1439133.42,1.277858620788492,0.1059274856411817,3.97,1.549255899099271,1.0,10.99,0.42117401581430675,0.75,0.0,0.8135030958483648,0.8888888888888888,0.0,10.99,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000322,2025-02-08,CUST_A103,RCV_B204,USA,ZAF,Continental Finance,Harbor Bank,USD,222119.85,Trade Finance,NBFI,Capital Goods,High,USA->ZAF,USA->ZAF,2025-02-08,2025-02-03,2025-02-01,12.31097688210853,2,45,116259.92,40232.67999999999,45,116259.92,40232.67999999999,1.7747394104742718,1.7747394104742718,17.75,143632.17,177562.11454545453,90360.16764356337,11.0,1953183.26,1.5464491694304974,0.49311258064846514,7.81,2.026445718368741,1.0,20.53,0.6827492460613714,0.3333333333333333,0.0,0.39593076893358176,0.5454545454545454,0.0,20.53,50.0,45.0,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000304,2025-02-07,CUST_A103,RCV_B203,USA,GBR,Harbor Bank,Harbor Bank,USD,170649.08,Trade Finance,NBFI,Invoice Payment,High,USA->GBR,USA->GBR,2025-02-07,2025-02-03,2025-02-01,12.047370423130523,2,35,128672.26,40700.76999999999,35,128672.26,40700.76999999999,0.6956469150337943,0.6956469150337943,6.96,142643.5,145226.5775,63690.70466523152,8.0,1161812.62,1.1963326755162345,0.39915561672028427,4.99,1.6886223053514624,1.0,13.77,2.0129356099559517,3.0,40.0,1.224193582218769,1.2857142857142858,5.71,40.0,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000285,2025-02-04,CUST_A101,RCV_B203,USA,RUS,Mercury Trust,Harbor Bank,USD,81113.34,Trade Finance,Corporate,Family Support,Medium,USA->RUS,USA->RUS,2025-02-04,2025-02-03,2025-02-01,11.303615043215206,1,49,81113.34,27431.65000000001,86,80558.525,26703.284999999996,0.0,0.014014107908446531,0.12,78187.73999999999,75793.43625,35321.27430800839,8.0,606347.49,1.0374176309482792,0.1506147174535494,1.88,1.1220052677160877,1.0,2.44,0.7289109877253986,0.6666666666666666,0.0,1.089918241436111,1.0,1.8,2.44,50.0,45.0,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000263,2025-02-02,CUST_A103,RCV_B206,USA,DEU,Mercury Trust,Harbor Bank,USD,100327.72,Trade Finance,NBFI,Family Support,High,USA->DEU,USA->DEU,2025-02-02,2025-01-27,2025-02-01,11.516207273939342,2,47,129230.5,39837.640000000014,47,129230.5,39837.640000000014,0.4893594377076552,0.4893594377076552,4.89,172316.03,218973.51333333334,177562.6270828407,9.0,1970761.62,0.5822309160674141,0.6681912476885121,8.35,0.5822309160674141,1.0,0.0,0.35474822745674156,0.75,0.0,0.10510469043942514,0.2222222222222222,0.0,0.0,50.0,45.0,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000255,2025-02-01,CUST_A103,RCV_B201,USA,RUS,Atlantic Bank,Atlantic Bank,USD,87193.82,Remittance,NBFI,Services,High,USA->RUS,USA->RUS,2025-02-01,2025-01-27,2025-02-01,11.375900204462878,2,41,107795.87,29431.67,41,107795.87,29431.67,0.4721472728187015,0.4721472728187015,4.72,124231.04,150215.51111111112,85555.65629140697,9.0,1351939.6,0.7018682287454087,0.736616301515542,9.21,0.32308347527287673,1.0,0.0,1.5441112418855603,1.3333333333333333,10.88,0.8135030958483648,0.8888888888888888,0.0,10.88,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000236,2025-01-30,CUST_A103,RCV_B202,GBR,USA,Continental Finance,Continental Finance,USD,30664.39,Trade Finance,NBFI,Capital Goods,High,GBR->USA,GBR->USA,2025-01-30,2025-01-27,2025-01-01,10.330889936061714,2,36,112748.845,28820.535000000003,36,112748.845,28820.535000000003,1.9210595812152687,1.9210595812152687,19.21,102626.03,108138.416,19184.422082463265,5.0,540692.08,0.29879739087636925,4.038382061600909,50.48,0.2535028985799587,1.0,0.0,1.8870978902875868,2.0,20.0,1.0,1.0,0.0,20.0,50.0,45.0,Low,False,Rolling-window statistical outlier; Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000243,2025-01-30,CUST_A103,RCV_B206,USA,DEU,Atlantic Bank,Harbor Bank,USD,172316.03,Trade Finance,NBFI,Intercompany Transfer,High,USA->DEU,USA->DEU,2025-01-30,2025-01-27,2025-01-01,12.05709125686564,2,47,129230.5,39837.640000000014,47,129230.5,39837.640000000014,0.7294907525897615,0.7294907525897615,7.29,162869.955,224805.69875,187519.11335386735,8.0,1798445.59,1.057997652175934,0.2799163659170399,3.5,0.8817214903483249,1.0,0.0,0.35474822745674156,0.75,0.0,1.0,1.0,0.0,0.0,50.0,45.0,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000235,2025-01-30,CUST_A106,RCV_B204,USA,RUS,Harbor Bank,Mercury Trust,USD,4766.58,Trade Finance,SME,Capital Goods,Medium,USA->RUS,USA->RUS,2025-01-30,2025-01-27,2025-01-01,8.469594117616953,1,30,15336.224999999999,5192.509999999998,74,16891.605000000003,6573.849999999999,1.372982536865601,1.2440699685116032,13.73,12438.375,14184.046666666667,5031.097510244548,6.0,85104.28,0.38321565317012873,1.8718513500265888,23.4,1.4114440372433656,2.0,20.0,2.559339511200295,2.0,31.19,1.0,1.0,0.0,31.19,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000232,2025-01-29,CUST_A103,RCV_B201,USA,RUS,Harbor Bank,Atlantic Bank,USD,85158.26,Remittance,NBFI,Invoice Payment,High,USA->RUS,USA->RUS,2025-01-29,2025-01-27,2025-01-01,11.352278429444063,2,41,107795.87,29431.67,41,107795.87,29431.67,0.5187971985619573,0.5187971985619573,5.19,124231.04,142414.45428571428,81853.4085005397,7.0,996901.18,0.685482951764712,0.6994967629886392,8.74,0.3156552056947497,1.0,0.0,1.5441112418855603,1.3333333333333333,10.88,1.0,1.0,0.0,10.88,60.0,45.0,Low,False,Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000220,2025-01-28,CUST_A103,RCV_B203,USA,DEU,Mercury Trust,Atlantic Bank,USD,195431.36,Trade Finance,NBFI,Intercompany Transfer,High,USA->DEU,USA->DEU,2025-01-28,2025-01-27,2025-01-01,12.182969613886327,2,47,129230.5,39837.640000000014,47,129230.5,39837.640000000014,1.1208615788987495,1.1208615788987495,11.21,130308.55,229002.03285714285,200114.6909248341,7.0,1603014.23,1.4997585346471891,0.16775716316475978,7.14,0.7186710264439531,1.0,0.0,0.35474822745674156,0.75,0.0,1.0,1.0,0.0,0.0,50.0,45.0,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000202,2025-01-26,CUST_A103,RCV_B203,USA,DEU,Continental Finance,Harbor Bank,USD,271934.38,Wire,NBFI,Capital Goods,High,USA->DEU,USA->DEU,2025-01-26,2025-01-20,2025-01-01,12.513319743523661,2,47,129230.5,39837.640000000014,47,129230.5,39837.640000000014,2.4161513347678216,2.4161513347678216,24.16,124705.61499999999,221846.6416666667,215317.92095173514,6.0,1331079.85,2.18061055229951,0.23262224580257207,16.87,2.086849865185362,1.0,21.74,7.617549000267476,2.0,100.0,1.0,1.0,0.0,100.0,65.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High; High-value cross-border transfer,No immediate action; retain for monitoring and periodic review.
TXN000196,2025-01-25,CUST_A103,RCV_B203,USA,RUS,Harbor Bank,Atlantic Bank,USD,72632.24,Wire,NBFI,Capital Goods,High,USA->RUS,USA->RUS,2025-01-25,2025-01-20,2025-01-01,11.19317794727066,2,41,107795.87,29431.67,41,107795.87,29431.67,0.8058621354139943,0.8058621354139943,8.06,,,,4.0,,1.0,0.0,0.0,2.7117635012956507,2.0,34.24,6.448035571878382,3.0,100.0,1.0,1.0,0.0,100.0,60.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High; Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000187,2025-01-24,CUST_A105,RCV_B202,USA,RUS,Continental Finance,Harbor Bank,USD,25094.59,Trade Finance,Corporate,Capital Goods,Medium,USA->RUS,USA->RUS,2025-01-24,2025-01-20,2025-01-01,10.130447412472156,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,1.459676112575272,1.4009671153755054,14.6,76299.87,81992.254,28017.479854602625,5.0,409961.27,0.3288942694135652,2.030791644904245,25.38,0.45934858748230395,1.0,0.0,0.5903334350476253,2.0,20.0,1.0,1.0,0.0,20.0,50.0,45.0,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000169,2025-01-23,CUST_A103,RCV_B201,USA,DEU,Harbor Bank,Harbor Bank,USD,227786.98,Trade Finance,NBFI,Invoice Payment,High,USA->DEU,USA->DEU,2025-01-23,2025-01-20,2025-01-01,12.336170563019222,2,47,129230.5,39837.640000000014,47,129230.5,39837.640000000014,1.6686818235216743,1.6686818235216743,16.69,,,,4.0,,1.0,0.0,0.0,0.3304002854195027,1.0,0.0,7.617549000267476,2.0,100.0,1.0,1.0,0.0,100.0,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000172,2025-01-23,CUST_A103,RCV_B206,USA,ZAF,Continental Finance,Atlantic Bank,USD,98677.57,Trade Finance,NBFI,Intercompany Transfer,High,USA->ZAF,USA->ZAF,2025-01-23,2025-01-20,2025-01-01,11.499623079253332,2,45,116259.92,40232.67999999999,45,116259.92,40232.67999999999,0.29476771308796723,0.29476771308796723,2.95,206776.63,210363.66666666666,93314.09741076901,6.0,1262182.0,0.4772181943384995,1.196883426681223,14.96,0.8160122447852243,1.0,0.0,1.3112309749482929,3.0,40.0,1.0,1.0,0.0,40.0,50.0,45.0,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000158,2025-01-21,CUST_A105,RCV_B204,USA,RUS,Mercury Trust,Atlantic Bank,USD,54630.82,Trade Finance,Corporate,Invoice Payment,Medium,USA->RUS,USA->RUS,2025-01-21,2025-01-20,2025-01-01,10.908371775863202,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,0.6745,0.6549095747021387,6.74,,,,4.0,,1.0,0.0,0.0,0.4045184544057974,1.0,0.0,0.5903334350476253,2.0,20.0,1.0,1.0,0.0,20.0,50.0,45.0,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000150,2025-01-20,CUST_A101,RCV_B203,USA,RUS,Continental Finance,Atlantic Bank,USD,61395.96,Trade Finance,Corporate,Intercompany Transfer,Medium,USA->RUS,USA->RUS,2025-01-20,2025-01-20,2025-01-01,11.025115601508853,1,49,81113.34,27431.65000000001,86,80558.525,26703.284999999996,0.4848185511990709,0.48402846662873117,4.85,84082.29,77537.07999999999,43958.47028053138,5.0,387685.39999999997,0.7301889613139699,0.3671902115108103,4.59,2.3999746696104123,1.0,28.0,1.327377633506076,1.0,6.55,1.0,1.0,0.0,28.0,50.0,45.0,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000130,2025-01-16,CUST_A103,RCV_B205,USA,GBR,Mercury Trust,Atlantic Bank,USD,70155.51,Trade Finance,NBFI,Services,High,USA->GBR,USA->GBR,2025-01-16,2025-01-13,2025-01-01,11.15848388236526,2,35,128672.26,40700.76999999999,35,128672.26,40700.76999999999,0.9697494144459676,0.9697494144459676,9.7,,,,,,1.0,0.0,0.0,0.4167917339728984,1.0,0.0,0.755674102133569,1.0,0.0,1.0,1.0,0.0,0.0,50.0,45.0,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000127,2025-01-16,CUST_A105,RCV_B204,USA,RUS,Mercury Trust,Harbor Bank,USD,135051.49,Trade Finance,Corporate,Family Support,Medium,USA->RUS,USA->RUS,2025-01-16,2025-01-13,2025-01-01,11.813418796666488,1,37,80003.71,25372.890000000007,86,80558.525,26703.284999999996,1.4633621794758096,1.376441321451649,14.63,,,,,,1.0,0.0,0.0,1.7700094377618205,1.0,15.4,0.8640332486306455,0.5,0.0,1.0,1.0,0.0,15.4,50.0,45.0,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000117,2025-01-15,CUST_A103,RCV_B205,USA,ZAF,Harbor Bank,Continental Finance,USD,371098.86,ACH,NBFI,Family Support,High,USA->ZAF,USA->ZAF,2025-01-15,2025-01-13,2025-01-01,12.824226469791814,2,45,116259.92,40232.67999999999,45,116259.92,40232.67999999999,4.272369253800642,4.272369253800642,42.72,,,,4.0,,1.0,0.0,0.0,1.3891633991341865,1.0,7.78,1.0406489788512894,0.5,0.81,1.0,1.0,0.0,7.78,65.0,45.0,Low,False,Large deviation from sender/corridor historical baseline; Large deviation from peer-group corridor baseline; Customer risk rating is High; High-value cross-border transfer,No immediate action; retain for monitoring and periodic review.
